CustomerId,FirstName,LastName,Country,City,DOB
32409,Jerome,Sheppard,Spain,Barcelona,2/25/1985
32410,Leta,Hobbs,Belgium,Brussels,11/8/1968
32411,Shelley,Pitts,Spain,Barcelona,10/16/1943
32412,Issac,Booth,Ireland,Waterford,1/27/1982
32413,Rosetta,Fields,Spain,Valencia,3/3/1977
32414,Guadalupe,Nash,Netherlands,The Hague,9/24/1971
32415,Dave,Chavez,England,Birmingham,6/19/2002
32416,Timmy,Vasquez,Germany,Düsseldorf,10/20/1968
32417,Carol,Ball,Germany,Bonn,7/2/1958
32418,Amie,Whitley,England,Newcastle,11/12/1986
32419,Marvin,Adkins,SwItalyzerland,Geneva,5/26/1998
32420,Alphonse,Cook,Germany,Munich,9/4/1946
32421,Sandra,Coleman,England,Birmingham,5/15/1946
32422,Edward,Carlson,Italy,Rome,9/21/1981
32423,Warner,Bolton,Germany,Berlin,5/20/1942
32424,Cathleen,Lamb,Portugal,Lisbon,5/11/1985
32425,Rob,Bass,France,Paris,5/4/1984
32426,Dorthy,Price,Italy,Catania,10/3/1992
32427,Kimberley,Wall,France,Marseille,2/9/1986
32428,Jeanette,Monroe,Ireland,Tralee,3/16/1997
32429,Dewitt,Duran,England,Newcastle,2/5/1954
32430,Selena,Paul,Italy,Naples,7/23/1954
32431,Katie,Wong,Germany,Munich,6/27/1973
32432,Austin,Avery,SwItalyzerland,Geneva,1/17/1955
32433,Kerry,Albert,Spain,Valencia,1/5/1951
32434,Chester,Brewer,England,Leeds,6/17/1961
32435,Jarred,Lynch,Netherlands,Rotterdam,1/20/1947
32436,Eloy,Molina,Germany,Munich,11/8/1984
32437,Lucia,Cline,Spain,Alicante,5/16/1956
32438,Donnie,Melton,France,Paris,10/18/1987
32439,Velma,Stafford,Spain,Murcia,6/16/1992
32440,Eugenia,Schneider,Germany,Cologne,6/22/1978
32441,Fredrick,Day,Italy,Bologna,4/1/1984
32442,Kelsey,McKenzie,England,Newcastle,5/18/1988
32443,Patricia,Duncan,Ireland,Dublin,4/22/1987
32444,Annabelle,Summers,France,Lyon,7/26/1990
32445,Dong,Booker,Spain,Seville,6/15/1963
32446,Kasey,Gilliam,Germany,Dresden,3/7/1968
32447,Yesenia,Blankenship,SwItalyzerland,Zürich,11/13/1964
32448,Horace,Boyd,England,Manchester,10/15/1997
32449,Lessie,Riddle,England,London,5/4/1954
32450,Lara,Valencia,Spain,Córdoba,7/19/1992
32451,Dale,Carrillo,Germany,Berlin,9/5/1964
32452,Janette,Lucas,Portugal,Lisbon,9/9/1956
32453,Penelope,Stout,England,London,5/24/1947
32454,Danilo,Leblanc,Germany,Cologne,11/13/1955
32455,Luigi,Collins,Spain,Zaragoza,10/24/2000
32456,Noemi,Oneal,Italy,Catania,5/11/1995
32457,Nina,Quinn,England,Liverpool,3/16/1957
32458,Veronica,Campbell,Germany,Bonn,1/5/2001
32459,Philip,Morris,France,Nantes,1/19/1977
32460,Sonny,Bush,Belgium,Brussels,8/5/1943
32461,Bernadine,Castaneda,Italy,Bologna,11/2/1946
32462,Garfield,Chapman,England,Bristol,5/11/1943
32463,Amado,Espinoza,Belgium,Brussels,7/19/1951
32464,Tamera,Martin,Portugal,Porto,2/10/1957
32465,Domingo,Porter,Ireland,Cork,9/2/1948
32466,Kathy,Hull,England,Newcastle,3/9/1955
32467,Loyd,Cash,France,Paris,6/12/1949
32468,Adeline,Robles,England,London,4/16/1973
32469,Alton,Griffin,Ireland,Limerick,11/16/1969
32470,Solomon,Alexander,Spain,Barcelona,3/11/1955
32471,Amy,Michael,SwItalyzerland,Basel,11/2/1984
32472,Daniel,Hyde,Spain,Madrid,3/18/1958
32473,Suzanne,Rogers,England,Manchester,6/21/1983
32474,Janis,Kane,Spain,Barcelona,8/24/1993
32475,Roberto,Booker,France,Nice,8/23/1977
32476,Wilton,Casey,Germany,Dresden,3/16/1972
32477,Teri,Finch,Portugal,Braga,5/3/1996
32478,Alisha,Trujillo,Germany,Bonn,3/3/1989
32479,Trisha,Cotton,England,Manchester,7/1/2001
32480,Fritz,Burks,Spain,Bilbao,6/18/1992
32481,Sybil,Mason,England,Liverpool,5/2/1953
32482,Everett,Boyle,France,Marseille,6/1/1994
32483,Parker,Hess,Spain,Seville,6/2/1981
32484,Shayne,Hicks,Netherlands,Utrecht,6/12/1942
32485,Jamaal,Montgomery,SwItalyzerland,Lucerne,2/23/1960
32486,Isabel,Herring,Netherlands,The Hague,7/24/1984
32487,Jana,Mejia,Germany,Düsseldorf,6/26/1986
32488,Von,Chan,Italy,Florence,6/25/1980
32489,Carey,United Kingdom,Ireland,Limerick,4/4/1964
32490,Mercedes,Gallegos,England,Liverpool,2/11/1948
32491,Dustin,Hooper,Italy,Bologna,11/11/1963
32492,Rodrick,Duffy,Spain,Zaragoza,2/7/1975
32493,Wilma,Ford,Portugal,Lisbon,11/6/1967
32494,Earle,Delgado,Belgium,Brussels,7/27/1998
32495,Irvin,Horn,SwItalyzerland,Lucerne,9/3/1981
32496,Sheryl,Floyd,France,Toulouse,8/7/1945
32497,Carlo,Dejesus,SwItalyzerland,Lucerne,3/2/1965
32498,Josephine,Hopper,Belgium,Brussels,7/9/2002
32499,Thad,Green,Portugal,Porto,7/14/1980
32500,Brain,Benton,England,Liverpool,6/26/1985
32501,Leonard,Herrera,SwItalyzerland,Zürich,6/3/1945
32502,Del,Larsen,Portugal,Porto,8/22/1970
32503,John,Byrd,France,Paris,5/1/1956
32504,Barney,Spears,France,Lyon,9/25/1993
32505,Meghan,Murray,Ireland,Waterford,1/14/1948
32506,Reva,Sykes,France,Nice,5/6/1966
32507,Olivia,Navarro,Italy,Catania,5/21/1966
32508,Tyler,Atkinson,Germany,Frankfurt,1/15/1986
32509,Hannah,Branch,Germany,Hamburg,10/16/1944
32510,John,Parker,SwItalyzerland,Geneva,5/15/2002
32511,Melba,Montgomery,France,Nice,11/26/1981
32512,Roderick,Snider,Spain,Seville,4/2/1987
32513,Rene,Hamilton,Germany,Munich,5/22/1956
32514,Nelda,Castillo,SwItalyzerland,Lucerne,5/20/1985
32515,Ralph,Decker,Belgium,Antwerp,7/13/2000
32516,Cordell,Eaton,Italy,Florence,4/10/1967
32517,Ryan,Butler,Spain,Zaragoza,7/3/1950
32518,Rolland,Molina,England,Bristol,6/2/1999
32519,Roger,Ayers,France,Toulouse,11/11/1946
32520,Stefanie,Shelton,France,Lyon,4/4/1957
32521,Randell,Bradley,Spain,Córdoba,9/15/1947
32522,Hilda,Ross,Spain,Murcia,8/5/1972
32523,Inez,Long,Germany,Düsseldorf,5/17/1981
32524,Mamie,Blackwell,Ireland,Tralee,4/3/1993
32525,Shelia,Bird,Ireland,Dublin,4/21/1970
32526,Bryan,Charles,Germany,Bonn,8/3/1990
32527,Sheena,Andrews,Spain,Zaragoza,6/24/1964
32528,Truman,Goodman,Italy,Rome,11/22/1981
32529,Charlotte,Craft,France,Nice,2/16/1975
32530,Lee,McKinney,Spain,Barcelona,10/26/1957
32531,Hung,Vinson,Italy,Naples,4/21/1954
32532,Arron,James,Ireland,Limerick,8/11/1991
32533,Ezra,Small,Italy,Palermo,8/17/1942
32534,Otha,Estrada,Spain,Alicante,9/19/1982
32535,Roseann,Hurley,Belgium,Brussels,8/20/1972
32536,Marc,Weaver,Spain,Barcelona,9/18/1965
32537,Jeffrey,Garrett,Germany,Frankfurt,10/19/1990
32538,Irving,Sandoval,England,Birmingham,7/12/1987
32539,Minerva,Meyer,Germany,Bonn,9/16/1966
32540,Leo,Castillo,Portugal,Lisbon,1/4/1947
32541,Dorothy,Ray,Portugal,Braga,6/27/1948
32542,Forest,Savage,Ireland,Dublin,4/4/1996
32543,Esmeralda,Wade,Belgium,Brussels,10/12/1980
32544,Brendan,Case,Germany,Bonn,2/27/1984
32545,Millicent,Stafford,Spain,Barcelona,6/23/2000
32546,Magdalena,Rutledge,France,Lyon,10/8/1975
32547,Lucile,Gill,Germany,Hamburg,1/1/1972
32548,Maria,Malone,Italy,Milan,6/21/1943
32549,Janet,Suarez,Italy,Florence,9/15/1993
32550,Mckinley,Bradshaw,Netherlands,The Hague,8/6/1977
32551,Earle,Rush,England,Newcastle,9/19/1966
32552,Mindy,English,England,Manchester,2/8/1996
32553,Archie,Kim,Portugal,Porto,1/4/1945
32554,Valarie,Reynolds,France,Nice,2/23/1957
32555,Nettie,Preston,Germany,Munich,11/5/1964
32556,Paul,Spence,England,London,10/14/1975
32557,Vicky,Jackson,Italy,Palermo,4/23/1957
32558,Boris,Sherman,Spain,Barcelona,6/22/1953
32559,Beatrice,Parks,SwItalyzerland,Zürich,5/2/1942
32560,Cassie,Weber,France,Toulouse,11/18/1954
32561,Cristopher,Hewitt,Spain,Valencia,1/3/1995
32562,Morris,Ashley,Germany,Cologne,8/23/1981
32563,Frederic,Spencer,Spain,Barcelona,3/26/1946
32564,Andy,Parker,Italy,Naples,2/9/1999
32565,Octavio,Carpenter,England,Newcastle,10/4/1960
32566,Janine,Kramer,SwItalyzerland,Basel,2/4/1989
32567,Edmond,Holland,France,Marseille,10/8/1944
32568,Aisha,Kent,Ireland,Dublin,10/20/1979
32569,Sheldon,Shaw,France,Paris,1/19/1948
32570,Morris,Potts,SwItalyzerland,Geneva,2/2/1963
32571,Esteban,Perry,Ireland,Waterford,4/10/1959
32572,Arthur,Weaver,England,Manchester,11/4/1942
32573,Eddie,McCoy,France,Nice,2/20/1986
32574,Eileen,Harrison,Ireland,Cork,10/3/1946
32575,Osvaldo,Hernandez,England,Leeds,2/10/1978
32576,Juliette,Alford,Germany,Hamburg,2/3/1991
32577,Emily,Tyler,Spain,Barcelona,10/26/1961
32578,Teodoro,Graves,Italy,Bologna,7/4/1970
32579,Joaquin,Booth,Belgium,Brussels,11/21/1990
32580,Vaughn,Larsen,Italy,Catania,10/12/1952
32581,Doreen,Payne,Ireland,Waterford,3/17/1996
32582,Luz,Gibson,Ireland,Dublin,7/21/1976
32583,Kermit,Pratt,SwItalyzerland,Zürich,8/2/1952
32584,Casey,Graham,Italy,Catania,6/19/1963
32585,Jonathan,Larson,Spain,Seville,2/17/1967
32586,Sharron,Blair,Spain,Barcelona,8/3/1985
32587,Chrystal,Marquez,Ireland,Limerick,8/1/1955
32588,Isaias,Keith,Italy,Bologna,9/2/1993
32589,Marian,Richards,Italy,Palermo,7/25/1946
32590,Merle,Baxter,Italy,Rome,7/1/1980
32591,Antonia,Greer,Spain,Alicante,3/26/1968
32592,Scotty,Wilkins,France,Paris,9/8/1993
32593,Aubrey,Prince,Germany,Berlin,7/5/1993
32594,Susana,Whitehead,Germany,Düsseldorf,11/18/1963
32595,Marcellus,Pacheco,SwItalyzerland,Zürich,5/10/1979
32596,Tyrone,Potter,Belgium,Brussels,6/17/1973
32597,Geoffrey,Watkins,England,Birmingham,2/2/1962
32598,Rafael,Knight,Portugal,Lisbon,4/5/1970
32599,Garrett,Mathis,Spain,Alicante,10/25/1965
32600,Gabrielle,Sanchez,Italy,Genoa,10/14/1952
32601,Norberto,Rodriquez,Italy,Naples,1/26/1977
32602,Jasmine,Banks,France,Paris,7/5/1985
32603,Lorenzo,Vega,France,Toulouse,10/8/1979
32604,Jay,Tyson,SwItalyzerland,Basel,11/6/1974
32605,Dionne,McFadden,England,Leeds,9/20/1945
32606,Leo,Knowles,France,Paris,7/22/1943
32607,Percy,Patrick,Germany,Frankfurt,7/6/1945
32608,Jewell,Brock,Italy,Milan,2/24/1967
32609,Nicky,Roach,England,Newcastle,6/24/1964
32610,Abby,Gillespie,England,Liverpool,1/15/1978
32611,Truman,Wilder,France,Marseille,5/25/1961
32612,Keenan,Vega,Germany,Frankfurt,1/12/1990
32613,Elisa,French,Portugal,Porto,11/4/1988
32614,Brooks,Hewitt,England,Birmingham,2/17/1991
32615,Lacy,Velazquez,Spain,Valencia,3/20/1952
32616,Ernesto,Sutton,England,Newcastle,10/15/1985
32617,Elbert,Dickson,England,Manchester,3/24/1979
32618,Eula,Massey,SwItalyzerland,Basel,1/5/1993
32619,Lara,Franco,France,Toulouse,6/24/1961
32620,Della,Reyes,Ireland,Cork,9/12/1969
32621,Dee,Copeland,Spain,Seville,2/15/1961
32622,Lawerence,Page,Ireland,Tralee,10/19/1964
32623,Kristen,OConnor,SwItalyzerland,Geneva,6/20/1942
32624,Kimberly,Porter,England,Bristol,4/11/1971
32625,Felecia,Harris,Spain,Bilbao,7/26/2001
32626,Del,Sawyer,France,Nice,8/15/1965
32627,Bernard,Howell,Germany,Düsseldorf,6/1/1948
32628,Elbert,Mullen,SwItalyzerland,Basel,11/18/2001
32629,Buck,Emerson,Spain,Seville,5/18/1989
32630,Virgilio,Wise,Italy,Palermo,2/4/1975
32631,Dolores,Robinson,Italy,Florence,9/26/1963
32632,Monique,Hardin,Germany,Düsseldorf,7/6/1981
32633,Rex,Ellison,Germany,Bonn,7/25/1999
32634,Fritz,Gates,France,Nantes,7/16/1974
32635,Jodi,Dotson,France,Nice,1/21/1963
32636,Kelly,Compton,Portugal,Lisbon,4/1/1948
32637,Desmond,Fuentes,France,Nice,1/2/1974
32638,Porfirio,Gilbert,Germany,Frankfurt,3/12/1953
32639,Kerry,Soto,Germany,Berlin,4/16/1996
32640,Harriett,Knapp,Netherlands,The Hague,9/12/1997
32641,Juliet,Castillo,Italy,Genoa,10/26/1991
32642,Salvatore,Morrison,Spain,Murcia,9/16/1993
32643,Brenton,Owens,Netherlands,Rotterdam,11/22/2002
32644,Fletcher,Ward,England,Newcastle,2/12/1974
32645,Kirsten,Barton,England,Bristol,3/20/1993
32646,Lionel,Talley,Ireland,Waterford,10/17/1961
32647,Noreen,Griffith,Spain,Seville,1/25/1987
32648,Stacey,Wiley,Ireland,Dublin,5/20/1968
32649,Cheri,Bates,Spain,Zaragoza,5/16/1975
32650,Aubrey,Blanchard,SwItalyzerland,Geneva,2/15/1986
32651,Valarie,French,Germany,Bonn,1/20/1981
32652,Noreen,Gross,SwItalyzerland,Basel,1/2/1960
32653,Mitzi,James,Ireland,Tralee,9/19/1966
32654,Tad,Sweet,Spain,Valencia,8/3/1966
32655,Antwan,Yates,Germany,Berlin,8/3/1944
32656,Deangelo,Cruz,Ireland,Waterford,9/12/1958
32657,Thelma,Holmes,England,Newcastle,4/8/1952
32658,Roxie,Gibson,SwItalyzerland,Zürich,1/13/1992
32659,Simon,Floyd,Spain,Bilbao,8/1/1996
32660,Adam,Serrano,SwItalyzerland,Lucerne,1/17/1980
32661,Carl,Brown,SwItalyzerland,Zürich,11/26/1964
32662,Ambrose,Noel,England,Bristol,9/21/1987
32663,Genevieve,Wheeler,Italy,Naples,10/14/1978
32664,Frank,Bowman,Netherlands,Utrecht,10/9/1959
32665,Karl,Harris,England,London,10/20/1960
32666,Liliana,Benton,England,Leeds,9/20/1969
32667,Lorna,Haynes,Spain,Barcelona,8/13/1951
32668,Hilda,Nicholson,Spain,Seville,4/27/1999
32669,Essie,Koch,Germany,Frankfurt,11/27/1964
32670,Mac,Whitehead,Spain,Barcelona,3/15/2000
32671,Ty,Griffin,Netherlands,Rotterdam,5/24/1964
32672,Joseph,Conway,Germany,Düsseldorf,2/10/1995
32673,Kelly,Cantrell,Netherlands,Amsterdam,1/17/1982
32674,Catherine,Powell,Germany,Frankfurt,11/1/1988
32675,Mathew,Whitfield,Germany,Berlin,10/11/1998
32676,Mohammad,Sanford,Belgium,Brussels,5/20/1971
32677,Wallace,Harvey,SwItalyzerland,Zürich,5/8/1959
32678,Hal,Walsh,Spain,Murcia,8/15/1987
32679,Frederick,Barlow,Germany,Berlin,9/10/2000
32680,Bill,Santana,England,Liverpool,2/21/1948
32681,Roslyn,McGee,Ireland,Tralee,2/13/1962
32682,Gregg,Gill,Spain,Valencia,6/3/1978
32683,Patricia,Mayer,Ireland,Cork,8/18/1948
32684,Jermaine,Pratt,Germany,Dresden,10/9/1958
32685,Bertie,Cain,Germany,Munich,8/12/1954
32686,Freeman,Collins,England,London,4/22/1975
32687,Tuan,May,Ireland,Cork,1/6/1984
32688,Geoffrey,Ray,Germany,Berlin,1/17/1975
32689,Octavio,Turner,Germany,Hamburg,9/25/1954
32690,Erica,Erickson,Belgium,Brussels,4/19/1942
32691,Shauna,Winters,Spain,Madrid,8/2/1996
32692,Earline,Maldonado,Ireland,Cork,5/3/1980
32693,Ida,Horne,Portugal,Lisbon,1/3/1966
32694,Patrick,Carlson,Spain,Barcelona,7/8/1947
32695,Sabrina,Malone,Netherlands,Utrecht,5/8/1968
32696,Misty,Lawson,Ireland,Cork,4/10/1973
32697,Tia,McClure,Spain,Barcelona,5/24/1950
32698,Millard,Hodge,France,Nice,9/20/1954
32699,Eugenio,Stanton,Germany,Hamburg,4/15/1993
32700,Mabel,Walters,England,Liverpool,10/26/1959
32701,Freida,Greene,France,Lyon,3/5/1972
32702,Lazaro,Perkins,Spain,Zaragoza,2/22/1996
32703,Marguerite,Logan,Germany,Dresden,6/6/1986
32704,Herb,Rogers,England,London,9/6/1974
32705,Juliette,Strong,England,Manchester,7/20/1957
32706,Eldon,Lamb,Netherlands,Rotterdam,1/14/1969
32707,Jeanie,Holland,England,Liverpool,4/16/1973
32708,Kraig,Mendoza,France,Nantes,5/23/1967
32709,Myrna,Cochran,France,Toulouse,3/16/1966
32710,Stacey,Burch,Italy,Genoa,8/14/1988
32711,Jeanie,Robbins,Germany,Berlin,9/19/1954
32712,Vilma,Whitley,Belgium,Brussels,1/14/1996
32713,Mary,Abbott,Germany,Frankfurt,11/27/1945
32714,Ana,Rodgers,Italy,Rome,5/25/1954
32715,Denver,Lindsey,Italy,Genoa,11/13/1999
32716,Hyman,Stafford,Italy,Bologna,9/25/1999
32717,Nicolas,Wagner,Germany,Cologne,9/15/1960
32718,Russ,Kinney,Ireland,Cork,7/19/1977
32719,Jonah,Walker,Ireland,Tralee,11/19/1946
32720,Patty,Bullock,SwItalyzerland,Zürich,8/20/1969
32721,Katherine,Underwood,Netherlands,Amsterdam,8/4/1977
32722,Coleen,Kline,Italy,Genoa,11/17/2000
32723,Margarito,Levy,France,Toulouse,7/7/1982
32724,Brice,Allen,Ireland,Limerick,6/20/1970
32725,Carrol,Morton,France,Lyon,4/1/1992
32726,Allyson,Phillips,Ireland,Waterford,6/11/1983
32727,Lena,Jenkins,Italy,Bologna,8/26/1952
32728,Maricela,Murray,Ireland,Cork,10/18/1961
32729,Giovanni,Kinney,SwItalyzerland,Zürich,4/4/1964
32730,Johnie,Little,Germany,Bonn,1/1/1958
32731,Lance,Cain,Italy,Bologna,10/12/1997
32732,Lyndon,Hogan,Netherlands,Utrecht,5/26/1992
32733,Miranda,McBride,SwItalyzerland,Lucerne,11/7/1986
32734,Edison,Wynn,Italy,Bologna,8/7/1970
32735,Chasity,Navarro,England,Bristol,2/26/1951
32736,Bridgett,Larsen,Netherlands,Amsterdam,8/20/1968
32737,Verna,Short,Ireland,Limerick,4/8/1958
32738,Vernon,Rowe,Spain,Madrid,8/2/2002
32739,Raphael,Cruz,Spain,Barcelona,5/1/1995
32740,Shelby,Goff,England,Liverpool,4/22/1950
32741,Brandie,Holt,France,Marseille,7/7/1988
32742,Simone,Fernandez,SwItalyzerland,Basel,10/1/1963
32743,Margarito,Wade,England,Newcastle,6/5/1961
32744,Anthony,Ortega,Germany,Hamburg,5/5/1954
32745,Kenya,Watkins,Spain,Barcelona,8/15/1998
32746,Titus,Douglas,Netherlands,Rotterdam,8/12/1994
32747,Garret,West,Germany,Cologne,4/2/1970
32748,Patti,Flynn,SwItalyzerland,Basel,10/11/1977
32749,Roberta,Gilbert,Italy,Catania,10/11/1994
32750,Carmella,Lamb,Portugal,Lisbon,9/3/1979
32751,Penny,Sexton,Ireland,Dublin,10/19/1947
32752,Ervin,Sutton,England,Birmingham,8/27/1959
32753,Frankie,Reed,England,Liverpool,7/24/1970
32754,Rosario,Dean,Germany,Munich,5/12/1975
32755,Stacey,Brady,Spain,Córdoba,4/15/1956
32756,Carol,Harmon,Spain,Madrid,3/1/1944
32757,Lara,Hawkins,England,Manchester,9/11/1949
32758,Estela,Dean,Germany,Frankfurt,4/25/1948
32759,Jared,Bullock,Germany,Bonn,10/7/1986
32760,Jewell,Snyder,SwItalyzerland,Zürich,4/25/1982
32761,Mavis,Hobbs,Spain,Barcelona,11/5/1979
32762,Samuel,Mason,Portugal,Lisbon,9/3/1999
32763,Laura,Collier,Germany,Bonn,8/16/1971
32764,Laverne,Bond,Spain,Bilbao,9/1/1958
32765,Johanna,McGee,Netherlands,Rotterdam,9/6/1977
32766,Elmo,Griffin,France,Nice,1/22/1998
32767,Kate,Burgess,Italy,Milan,3/23/1988
32768,Eugenia,Williams,Portugal,Lisbon,8/24/1989
32769,Corey,Sanders,Netherlands,Amsterdam,2/1/1993
32770,Grover,Griffin,Italy,Rome,11/25/1986
32771,Ross,Clark,Spain,Zaragoza,1/14/1986
32772,Carol,McDonald,England,London,4/26/1961
32773,Dina,Curry,SwItalyzerland,Basel,1/27/1994
32774,Janell,Wood,Italy,Palermo,10/25/1964
32775,Andrew,Justice,Ireland,Waterford,3/19/1956
32776,Ronda,Pugh,England,Birmingham,4/22/1999
32777,Federico,Rogers,Ireland,Dublin,7/20/1958
32778,Bob,Glenn,France,Nantes,2/14/1971
32779,Moses,Melendez,Ireland,Limerick,2/18/1946
32780,Esteban,Hughes,Italy,Florence,1/4/1992
32781,Lesa,McDaniel,France,Lyon,5/15/1967
32782,Francisca,Franco,Netherlands,The Hague,3/6/1954
32783,Salvador,Robinson,Belgium,Brussels,5/19/1968
32784,Lucius,Roman,Italy,Bologna,4/10/1943
32785,Claudine,Ferguson,England,Newcastle,3/27/1976
32786,Fernando,Snow,Spain,Barcelona,10/8/1955
32787,Orlando,Hinton,France,Nantes,9/20/1985
32788,Trenton,Fuller,Netherlands,The Hague,1/21/1945
32789,Lon,Stevens,Italy,Milan,7/11/1999
32790,Ina,Madden,Ireland,Waterford,4/27/1993
32791,Gil,Herman,Italy,Milan,8/4/1976
32792,Neva,Pittman,Netherlands,Amsterdam,5/9/1969
32793,Consuelo,Hawkins,Italy,Florence,2/16/1945
32794,Blair,Woodward,France,Nice,9/9/1984
32795,Jessie,Maynard,Ireland,Waterford,3/21/1981
32796,Nola,Merrill,France,Lyon,2/17/1986
32797,Sebastian,Emerson,France,Paris,8/24/1957
32798,Maricela,Carver,France,Lyon,11/25/1960
32799,Jame,Sanchez,Germany,Bonn,11/11/2000
32800,Elvira,Everett,England,Liverpool,9/8/1985
32801,Suzette,Baird,England,Birmingham,2/25/2000
32802,Alana,Watts,Italy,Bologna,4/13/1973
32803,Donald,Potts,Italy,Rome,7/7/1946
32804,Katharine,West,France,Toulouse,4/27/1986
32805,Doris,Jones,France,Marseille,6/7/1958
32806,Modesto,Fuentes,Italy,Palermo,5/12/1997
32807,Marc,Pacheco,France,Marseille,1/26/1977
32808,Ida,Barry,Ireland,Limerick,2/10/1969
32809,Damon,Talley,Spain,Murcia,6/18/1989
32810,Ester,Rowland,SwItalyzerland,Basel,7/22/1969
32811,Freddie,Aguilar,Ireland,Limerick,1/17/1982
32812,Aron,Hawkins,Germany,Bonn,2/7/1986
32813,Nathanial,Sheppard,Italy,Bologna,6/25/1949
32814,Ned,Davis,Spain,Barcelona,11/21/1955
32815,Graham,Wise,Germany,Hamburg,6/27/1944
32816,Edgar,Yates,Germany,Frankfurt,2/25/1960
32817,Johnny,Slater,Italy,Rome,2/6/1995
32818,Shayne,Cleveland,Ireland,Limerick,3/23/1949
32819,Chauncey,Hudson,Netherlands,Amsterdam,6/16/2001
32820,Nickolas,Chavez,Spain,Zaragoza,5/26/1942
32821,Julia,Flowers,Spain,Seville,5/9/1993
32822,Grant,Franklin,Germany,Frankfurt,5/8/1955
32823,Loraine,Whitaker,Germany,Hamburg,4/13/1954
32824,Andrew,Robbins,England,London,7/23/1987
32825,Giuseppe,Robles,France,Paris,10/25/1967
32826,Summer,Thomas,Germany,Bonn,1/19/1996
32827,Nichole,Blake,France,Nantes,11/11/1970
32828,Gail,Tanner,Spain,Alicante,6/9/1952
32829,Antonia,Becker,England,Birmingham,6/21/1994
32830,Norman,Reed,France,Marseille,11/26/1997
32831,Wilbert,Nguyen,Spain,Zaragoza,5/20/1980
32832,Teodoro,Alvarez,Italy,Rome,2/26/1972
32833,Edith,Mayer,England,Manchester,8/15/1958
32834,Roxanne,McFadden,France,Nantes,11/19/1962
32835,Aline,Pratt,Portugal,Lisbon,3/3/1964
32836,Greg,Anderson,Spain,Seville,4/18/1984
32837,Eugenia,McIntosh,Spain,Murcia,2/15/1967
32838,Faye,Reid,England,Manchester,6/2/1947
32839,Billie,James,France,Marseille,10/23/1996
32840,Jason,Hartman,Ireland,Cork,5/3/1950
32841,Darla,Crane,England,Liverpool,8/23/1969
32842,Jodie,Cole,Netherlands,Rotterdam,4/11/1963
32843,Trina,Pope,Ireland,Cork,8/19/1986
32844,Arron,Trevino,Ireland,Waterford,3/25/1945
32845,Augustine,Snow,Spain,Barcelona,6/5/1973
32846,Mickey,Wilder,Netherlands,Utrecht,8/18/1958
32847,Duane,Harvey,Spain,Barcelona,6/9/1982
32848,Williams,Lowe,Germany,Hamburg,6/6/1966
32849,Thurman,Adams,Spain,Murcia,9/11/1966
32850,Esther,Snow,Germany,Dresden,6/23/1985
32851,Carole,Coffey,England,Leeds,5/20/1987
32852,Pearlie,Tillman,France,Nantes,5/18/1992
32853,Stacey,Fitzgerald,England,Leeds,11/26/1973
32854,Armand,Johns,England,Bristol,9/23/1989
32855,Timothy,Hardy,Germany,Dresden,9/1/1959
32856,Mamie,Steele,Germany,Düsseldorf,6/15/1944
32857,Kate,Burnett,England,Birmingham,6/8/1999
32858,Kara,Hill,Ireland,Limerick,7/2/1959
32859,Terri,Bentley,Ireland,Waterford,7/10/1974
32860,Fletcher,Carlson,Italy,Catania,7/5/1951
32861,Douglass,Jacobson,England,Bristol,10/1/1994
32862,Aisha,Rutledge,Germany,Cologne,9/27/1973
32863,Katherine,Joyce,Germany,Berlin,5/27/1948
32864,Lucinda,Horton,Germany,Hamburg,3/2/2000
32865,Burt,Odonnell,Portugal,Porto,7/2/1951
32866,Marquis,Kirkland,Ireland,Cork,1/14/1959
32867,Cleo,Rogers,England,Birmingham,5/22/1980
32868,Nola,Parrish,France,Nice,7/26/1986
32869,Brendon,Lancaster,Portugal,Lisbon,2/26/1968
32870,Brooks,Hardy,Germany,Bonn,5/18/1969
32871,Lyndon,Forbes,Netherlands,Amsterdam,2/24/1984
32872,Frieda,Guthrie,England,London,8/12/1980
32873,Otis,Gilliam,SwItalyzerland,Zürich,7/7/1953
32874,Burton,Moore,Spain,Barcelona,1/24/1989
32875,Dirk,Farley,Portugal,Braga,4/1/1983
32876,Liliana,Harper,Belgium,Antwerp,3/8/1978
32877,Ofelia,Hendrix,England,Leeds,11/2/1968
32878,Cherie,Miles,Belgium,Brussels,8/20/1964
32879,Myrtle,Maddox,Spain,Barcelona,4/7/1991
32880,Hugh,Marsh,Germany,Hamburg,9/17/1944
32881,Oren,Riddle,France,Lyon,7/10/1945
32882,Alexandria,Dale,England,Liverpool,1/2/1984
32883,Wm,Herrera,Italy,Rome,5/16/1968
32884,Brenton,Raymond,Germany,Cologne,5/9/1976
32885,Dusty,Little,England,Manchester,9/25/1951
32886,Jennifer,Blevins,Spain,Zaragoza,3/14/1953
32887,Deanne,Brennan,Ireland,Waterford,6/6/1987
32888,Joyce,Head,Spain,Barcelona,4/15/1976
32889,Tommie,Santiago,England,Manchester,6/6/1970
32890,Camille,Lopez,France,Nice,10/18/1978
32891,Nick,Morris,Spain,Alicante,3/27/1971
32892,Darron,Williamson,SwItalyzerland,Lucerne,3/6/1958
32893,Sean,Snider,Spain,Valencia,5/1/1971
32894,Estelle,West,England,London,2/14/2002
